id,name,host_name,host_location,host_response_time,host_is_superhost,neighbourhood,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,number_of_reviews,number_of_reviews_l30d,review_scores_rating,instant_bookable,price_cleaned
1163299343264410571,Logan Square Hotel Room 306,Flora,"Chicago, IL",within an hour,True,,Logan Square,41.91707157531153,-87.69815563680459,Room in hotel,Quarto privativo,2,1.0,1.0,0.0,$81.00,32,6,1,4.67,True,81.0
1163310937054962765,Logan Square Hotel Room 207,Flora,"Chicago, IL",within an hour,True,,Logan Square,41.91834,-87.69793,Room in hotel,Quarto privativo,2,1.0,1.0,0.0,$55.00,32,3,0,5.0,True,55.0
1163868174026732324,Traditional King Room Near 360 CHI,LuxurybookingsFZE,"Dubai, United Arab Emirates",within an hour,False,,Near North Side,41.89987830217251,-87.62264217910703,Entire rental unit,Todo o espaço,2,1.0,1.0,1.0,$332.00,32,0,0,,False,332.0
1163872486907739050,King Room Near University Children Center CHI,LuxurybookingsFZE,"Dubai, United Arab Emirates",within an hour,False,,Near North Side,41.89509,-87.61566,Entire rental unit,Todo o espaço,2,1.0,1.0,1.0,$410.00,32,0,0,,False,410.0
1163873778847225767,King Room Near Field Building CHI,LuxurybookingsFZE,"Dubai, United Arab Emirates",within an hour,False,,Loop,41.88033797350048,-87.63394825704688,Entire rental unit,Todo o espaço,2,1.0,1.0,1.0,$376.00,32,0,0,,False,376.0
1163876377468358852,Standard Room Near Mary Anne Meyer APN CHI,LuxurybookingsFZE,"Dubai, United Arab Emirates",within an hour,False,,Near North Side,41.89432835898554,-87.62422934693784,Entire rental unit,Todo o espaço,2,1.0,1.0,1.0,$228.00,32,0,0,,False,228.0
1163881994479084630,Standard Room Near Barrio Restaurant CHI,LuxurybookingsFZE,"Dubai, United Arab Emirates",within an hour,False,Neighborhood highlights,Near North Side,41.88871,-87.63714,Entire rental unit,Todo o espaço,2,1.0,1.0,1.0,$396.00,32,0,0,,False,396.0
1163886327192092499,Deluxe King Room Near Billy Goat Tavern CHI,LuxurybookingsFZE,"Dubai, United Arab Emirates",within an hour,False,,Loop,41.88722,-87.6267,Entire rental unit,Todo o espaço,2,1.0,1.0,1.0,$487.00,32,0,0,,False,487.0
1163903025707887971,King Room Near Harold Washington College CHI,LuxurybookingsFZE,"Dubai, United Arab Emirates",within an hour,False,,Loop,41.88517800406947,-87.62838813481275,Entire rental unit,Todo o espaço,2,1.0,1.0,1.0,$686.00,32,0,0,,False,686.0
1163904928901630569,Executive King Room Near Little Village Cafe CHI,LuxurybookingsFZE,"Dubai, United Arab Emirates",within an hour,False,,Lake View,41.93498927657595,-87.64420747423841,Entire rental unit,Todo o espaço,2,1.0,1.0,1.0,$356.00,32,0,0,,False,356.0
1163911042962884758,King Room Near Pizzeria Portofino CHI,LuxurybookingsFZE,"Dubai, United Arab Emirates",within an hour,False,,Near North Side,41.88916,-87.62907,Entire rental unit,Todo o espaço,2,1.0,1.0,1.0,$682.00,32,0,0,,False,682.0
1163931038861731318,"Urban Retreat: 2BR, City Views, Near Shops",Cloud9,,within an hour,True,Neighborhood highlights,Loop,41.88557,-87.63474,Entire rental unit,Todo o espaço,4,2.0,2.0,2.0,$407.00,2,25,0,4.76,True,407.0
1163931257035436831,"Loop City Views: 2BR Apt, Near Riverwalk",Cloud9,,within an hour,True,Neighborhood highlights,Loop,41.88557,-87.63474,Entire rental unit,Todo o espaço,4,2.0,2.0,2.0,$403.00,2,59,3,4.81,True,403.0
1163931461392928103,"2BR Apt: Stunning Views, Steps to Michigan Avenue",Cloud9,,within an hour,True,Neighborhood highlights,Loop,41.88557,-87.63474,Entire rental unit,Todo o espaço,4,2.0,2.0,2.0,$408.00,2,41,4,4.85,True,408.0
1164069411805421501,2 bedroom apartment with free parking and laundry,Gia,"Chicago, IL",,False,Neighborhood highlights,West Ridge,42.0127598,-87.6859374,Entire rental unit,Todo o espaço,4,1.0,2.0,2.0,$121.00,5,12,0,4.92,False,121.0
1164119270439045381,Stylish 4BR South Loop Home State 23-202,John Paul,"Chicago, IL",within an hour,True,,Near South Side,41.8496,-87.62845,Entire rental unit,Todo o espaço,8,3.0,4.0,4.0,$194.00,2,18,4,4.78,False,194.0
1164319780641133900,King Room Near Veteran Park Ledges CHI,LuxurybookingsFZE,"Dubai, United Arab Emirates",within an hour,False,,Loop,41.88624,-87.6246,Entire rental unit,Todo o espaço,2,,1.0,,,32,0,0,,False,
1164321544369164082,Deluxe King Room Near CBR Bar CHI,LuxurybookingsFZE,"Dubai, United Arab Emirates",within an hour,False,,Near North Side,41.89158,-87.62872,Entire rental unit,Todo o espaço,2,1.0,1.0,1.0,$306.00,32,0,0,,False,306.0
1164323212043283489,Queen Room Near Cabana Club CHI,LuxurybookingsFZE,"Dubai, United Arab Emirates",within an hour,False,,West Town,41.91161,-87.6784,Entire rental unit,Todo o espaço,2,1.0,1.0,1.0,$500.00,32,0,0,,False,500.0
1164325769937063286,King Room Near Poke Poke CHI,LuxurybookingsFZE,"Dubai, United Arab Emirates",within an hour,False,,Loop,41.88073235963858,-87.62757603832819,Entire rental unit,Todo o espaço,2,1.0,1.0,1.0,$372.00,32,0,0,,False,372.0
1164344809582366102,King Room Near The Rookery Building CHI,LuxurybookingsFZE,"Dubai, United Arab Emirates",within an hour,False,,Loop,41.87999508815543,-87.63177444279725,Entire rental unit,Todo o espaço,2,1.0,1.0,1.0,$589.00,32,0,0,,False,589.0
1164348251234538065,King Room Near Sisram Wellness Center CHI,LuxurybookingsFZE,"Dubai, United Arab Emirates",within an hour,False,,Near West Side,41.887028450783006,-87.64990393476131,Entire rental unit,Todo o espaço,2,1.0,1.0,1.0,$517.00,32,0,0,,False,517.0
1164351988045174792,Guest Room Near Collars Co store CHI,LuxurybookingsFZE,"Dubai, United Arab Emirates",within an hour,False,,Near North Side,41.89204,-87.62623,Entire rental unit,Todo o espaço,2,1.0,1.0,1.0,$956.00,32,0,0,,False,956.0
1164354063598988675,One Bedroom Suite Near Pick Me Up Cafe CHI,LuxurybookingsFZE,"Dubai, United Arab Emirates",within an hour,False,,Uptown,41.97039,-87.66688,Entire rental unit,Todo o espaço,2,1.0,1.0,1.0,$374.00,32,0,0,,False,374.0
1164366330562844453,Standard King Room Near Rooftop Cinema Club CHI,LuxurybookingsFZE,"Dubai, United Arab Emirates",within an hour,False,,Near West Side,41.88610618911992,-87.65114442305604,Entire rental unit,Todo o espaço,2,1.0,1.0,1.0,$378.00,32,0,0,,False,378.0
1164367990721886509,Deluxe King Room Near Biplop School CHI,LuxurybookingsFZE,"Dubai, United Arab Emirates",within an hour,False,,Near North Side,41.89903731438776,-87.62402659032733,Entire rental unit,Todo o espaço,2,1.0,1.0,1.0,$505.00,32,0,0,,False,505.0
1164376288768654082,King Room Near Seneca Park CHI,LuxurybookingsFZE,"Dubai, United Arab Emirates",within an hour,False,,Near North Side,41.896790561977134,-87.62213701574176,Entire rental unit,Todo o espaço,2,1.0,1.0,1.0,$169.00,32,0,0,,False,169.0
1164377756729147648,Deluxe Queen Room Near Walter Payton College CHI,LuxurybookingsFZE,"Dubai, United Arab Emirates",within an hour,False,,Near North Side,41.89763508478125,-87.63707775805206,Entire rental unit,Todo o espaço,2,1.0,1.0,1.0,$285.00,32,0,0,,False,285.0
1164384130950023011,King Room Near College Advising Center CHI,LuxurybookingsFZE,"Dubai, United Arab Emirates",within an hour,False,,Loop,41.87224707977537,-87.62390938876942,Entire rental unit,Todo o espaço,2,1.0,1.0,1.0,$710.00,32,0,0,,False,710.0
1164391250409271876,Deluxe Queen Room Near Cadillac Palace Theatre CHI,LuxurybookingsFZE,"Dubai, United Arab Emirates",within an hour,False,,Loop,41.88535,-87.63438,Entire rental unit,Todo o espaço,2,1.0,1.0,1.0,$388.00,32,0,0,,False,388.0
1164396546878890715,Deluxe Room Near Global Citizenship school CHI,LuxurybookingsFZE,"Dubai, United Arab Emirates",within an hour,False,,Loop,41.88408688478439,-87.62895836323356,Entire rental unit,Todo o espaço,2,1.0,1.0,1.0,$414.00,32,0,0,,False,414.0
1164401490668485626,King Suite Near Ivy Garden Learing Center CHI,LuxurybookingsFZE,"Dubai, United Arab Emirates",within an hour,False,,Armour Square,41.85053,-87.63284,Entire rental unit,Todo o espaço,2,1.0,1.0,2.0,$354.00,32,0,0,,False,354.0
1164402579359596000,Deluxe Queen Studio Near Victory Tap CHI,LuxurybookingsFZE,"Dubai, United Arab Emirates",within an hour,False,Neighborhood highlights,Near South Side,41.86449,-87.6246,Entire rental unit,Todo o espaço,2,1.0,1.0,1.0,$213.00,32,0,0,,False,213.0
1164403795274800194,Studio Near Kendall College CHI,LuxurybookingsFZE,"Dubai, United Arab Emirates",within an hour,False,Neighborhood highlights,Loop,41.8822565579634,-87.62664931616186,Entire rental unit,Todo o espaço,2,1.0,1.0,1.0,$310.00,32,0,0,,False,310.0
1164404819160811162,One Bedroom Apartment Near 9Muses Bar AndGrill CHI,LuxurybookingsFZE,"Dubai, United Arab Emirates",within an hour,False,Neighborhood highlights,Near West Side,41.876597643138815,-87.64811514525444,Entire rental unit,Todo o espaço,4,1.0,1.0,2.0,$451.00,32,0,0,,False,451.0
1164423639411141855,One Bedroom Apartment Near Formal Gardens CHI,LuxurybookingsFZE,"Dubai, United Arab Emirates",within an hour,False,Neighborhood highlights,Loop,41.87075,-87.6255,Entire rental unit,Todo o espaço,2,1.0,1.0,1.0,$628.00,32,0,0,,False,628.0
1164427331653507785,King Room Near Shakespeare Theater CHI,LuxurybookingsFZE,"Dubai, United Arab Emirates",within an hour,False,,Near North Side,41.8912,-87.60449,Entire rental unit,Todo o espaço,2,1.0,1.0,1.0,$415.00,32,0,0,,False,415.0
1164433627352408463,Standard Queen Room Near  Egg Tuck CHI,LuxurybookingsFZE,"Dubai, United Arab Emirates",within an hour,False,,Loop,41.88640336482538,-87.62504227450258,Entire rental unit,Todo o espaço,2,,1.0,,,32,0,0,,False,
1164437443779542332,King Studio Near Riverwalk CHI,LuxurybookingsFZE,"Dubai, United Arab Emirates",within an hour,False,Neighborhood highlights,Near North Side,41.890763338292,-87.63040353244322,Entire rental unit,Todo o espaço,2,1.0,1.0,1.0,$469.00,32,0,0,,False,469.0
1164441353030555442,King Room Near The Gateway Park CHI,LuxurybookingsFZE,"Dubai, United Arab Emirates",within an hour,False,,Loop,41.88681,-87.62717,Entire rental unit,Todo o espaço,2,1.0,1.0,1.0,$596.00,32,0,0,,False,596.0
1164444978132246524,King Room with City View Near GEMS World  CHI,LuxurybookingsFZE,"Dubai, United Arab Emirates",within an hour,False,,Loop,41.88763597933962,-87.61948122167125,Entire rental unit,Todo o espaço,2,1.0,1.0,1.0,$613.00,32,0,0,,False,613.0
1164455541066074270,Guest Room Near Carbide Carbon Building CHI,LuxurybookingsFZE,"Dubai, United Arab Emirates",within an hour,False,,Loop,41.88740125955144,-87.62615048476535,Entire rental unit,Todo o espaço,2,1.0,1.0,1.0,"$1,336.00",32,0,0,,False,1336.0
1164472790041755866,"1bd. 1bth. in Chicago, IL Airbnb",Darren,"Chicago, IL",within a day,False,,Irving Park,41.96700425086491,-87.7410503929298,Private room in rental unit,Quarto privativo,2,,,,,32,0,0,,False,
1164482078184881598,Queen Room Near White Jesse Park CHI,LuxurybookingsFZE,"Dubai, United Arab Emirates",within an hour,False,Neighborhood highlights,Near North Side,41.891142590854805,-87.63238764722786,Entire rental unit,Todo o espaço,2,1.0,1.0,1.0,$557.00,32,0,0,,False,557.0
1164491374254331082,King Room Near Fenway Park CHI,LuxurybookingsFZE,"Dubai, United Arab Emirates",within an hour,False,,Near North Side,41.89862,-87.6233,Entire rental unit,Todo o espaço,2,1.0,1.0,1.0,$302.00,32,0,0,,False,302.0
1164497800497880260,King Room Near Prairie District Park CHI,LuxurybookingsFZE,"Dubai, United Arab Emirates",within an hour,False,,Near South Side,41.85296694896948,-87.62018815647143,Entire rental unit,Todo o espaço,2,1.0,1.0,1.0,$537.00,32,0,0,,False,537.0
1164507847142339168,Standard Queen Room Near Huas Accupuncture CHI,LuxurybookingsFZE,"Dubai, United Arab Emirates",within an hour,False,Neighborhood highlights,Lake View,41.94777,-87.64522,Entire rental unit,Todo o espaço,2,1.0,1.0,1.0,$364.00,32,0,0,,False,364.0
1164510939378614169,King Suite Near W XYZ Bar CHI,LuxurybookingsFZE,"Dubai, United Arab Emirates",within an hour,False,,Near North Side,41.89398396518968,-87.6207320392588,Entire rental unit,Todo o espaço,2,1.0,1.0,1.0,$447.00,32,0,0,,False,447.0
1164514196153460611,Cozy City Loft • Skyline Views • Free P + Rooftop,Hanna,"Chicago, IL",within an hour,True,,Logan Square,41.917777,-87.6876334,Entire rental unit,Todo o espaço,9,2.0,2.0,6.0,$218.00,1,54,3,4.94,False,218.0
1164520289809998239,Queen Room Near Park downtown CHI,LuxurybookingsFZE,"Dubai, United Arab Emirates",within an hour,False,,Loop,41.8804273498886,-87.63291151723048,Entire rental unit,Todo o espaço,2,1.0,1.0,1.0,"$1,020.00",32,0,0,,False,1020.0
1164521153206014501,Cozy Luxe Near Downtown • EV + Rooftop Vibes,Hanna,"Chicago, IL",within an hour,True,,Logan Square,41.917777,-87.6876334,Entire rental unit,Todo o espaço,9,2.0,2.0,6.0,$302.00,1,38,1,4.97,False,302.0
1164525901979491740,King Room Near Kaplan International Languages CHI,LuxurybookingsFZE,"Dubai, United Arab Emirates",within an hour,False,,Near North Side,41.88999,-87.62337,Entire rental unit,Todo o espaço,2,1.0,1.0,1.0,$632.00,32,0,0,,False,632.0
1164531800410656447,King Room Near Foresight Hospital and Health CHI,LuxurybookingsFZE,"Dubai, United Arab Emirates",within an hour,False,Neighborhood highlights,Loop,41.88795319721852,-87.6208544274669,Entire rental unit,Todo o espaço,2,1.0,1.0,1.0,$499.00,32,0,0,,False,499.0
1164537143354504546,King Room Near Nichols Park CHI,LuxurybookingsFZE,"Dubai, United Arab Emirates",within an hour,False,Neighborhood highlights,Hyde Park,41.80074674670697,-87.58973668182799,Entire rental unit,Todo o espaço,2,,1.0,,,32,0,0,,False,
1164538713663921417,King Room Near Brooklyn Boulders CHI,LuxurybookingsFZE,"Dubai, United Arab Emirates",within an hour,False,,Near West Side,41.88250505709594,-87.65646187798572,Entire rental unit,Todo o espaço,2,1.0,1.0,1.0,$493.00,32,0,0,,False,493.0
1164555071478250063,Queen Room Near McDonalds Chi,LuxurybookingsFZE,"Dubai, United Arab Emirates",within an hour,False,,Lake View,41.94677587733717,-87.65782596735907,Entire rental unit,Todo o espaço,2,1.0,1.0,1.0,$973.00,32,0,0,,False,973.0
1164556317578736213,Double Room Near Elaines Coffee Call CHI,LuxurybookingsFZE,"Dubai, United Arab Emirates",within an hour,False,,Lincoln Park,41.91598,-87.63355,Entire rental unit,Todo o espaço,2,1.0,1.0,1.0,$309.00,32,0,0,,False,309.0
1164558756708185765,King Room Near Wolferts Corner Bar CHI,LuxurybookingsFZE,"Dubai, United Arab Emirates",within an hour,False,Neighborhood highlights,Near North Side,41.89367184457215,-87.63185722924042,Entire rental unit,Todo o espaço,2,1.0,1.0,1.0,$259.00,32,0,0,,False,259.0
1164560076837990402,Queen Room Near Ron of Japan CHI,LuxurybookingsFZE,"Dubai, United Arab Emirates",within an hour,False,,Near North Side,41.89278315606375,-87.62059478795304,Entire rental unit,Todo o espaço,2,1.0,1.0,1.0,$392.00,32,0,0,,False,392.0
1164561295697454364,Guest room Near House of Blues CHI,LuxurybookingsFZE,"Dubai, United Arab Emirates",within an hour,False,Neighborhood highlights,Near North Side,41.88916,-87.62994,Entire rental unit,Todo o espaço,2,1.0,1.0,1.0,$301.00,32,0,0,,False,301.0
1164568508003742383,King Studio Suite Near Osteria Del Mercato CHI,LuxurybookingsFZE,"Dubai, United Arab Emirates",within an hour,False,,Near North Side,41.89079,-87.62684,Entire rental unit,Todo o espaço,2,1.0,1.0,1.0,$390.00,32,0,0,,False,390.0
1164569802578843403,King Studio Suite Near Rosenberg Fountain CHI,LuxurybookingsFZE,"Dubai, United Arab Emirates",within an hour,False,,Loop,41.86944822487461,-87.62449074054571,Entire rental unit,Todo o espaço,2,1.0,1.0,1.0,$406.00,32,0,0,,False,406.0
1164571473402739179,King Studio Suite Near Rosenberg Fountain CHI,LuxurybookingsFZE,"Dubai, United Arab Emirates",within an hour,False,,Loop,41.86994606224325,-87.6246710330334,Entire rental unit,Todo o espaço,2,1.0,1.0,1.0,$406.00,32,0,0,,False,406.0
1164572582659515952,King Suite Near Moody Bible Institute CHI,LuxurybookingsFZE,"Dubai, United Arab Emirates",within an hour,False,,Near North Side,41.89572,-87.62217,Entire rental unit,Todo o espaço,2,1.0,1.0,1.0,$326.00,32,0,0,,False,326.0
1164574330578019278,King Studio Suite Near Moody Bible Institute CHI,LuxurybookingsFZE,"Dubai, United Arab Emirates",within an hour,False,,Near North Side,41.89419,-87.63271,Entire rental unit,Todo o espaço,2,1.0,1.0,1.0,$313.00,32,0,0,,False,313.0
1164576948185865472,King Room Near Museum Of Contemporary Art CHI,LuxurybookingsFZE,"Dubai, United Arab Emirates",within an hour,False,Neighborhood highlights,Near North Side,41.89452993656451,-87.62798308598029,Entire rental unit,Todo o espaço,2,1.0,1.0,1.0,$308.00,32,0,0,,False,308.0
1164579404449222043,Standard Room Near House of Blues CHI,LuxurybookingsFZE,"Dubai, United Arab Emirates",within an hour,False,,Near West Side,41.88740934872117,-87.63945245132732,Entire rental unit,Todo o espaço,2,1.0,1.0,1.0,$504.00,32,0,0,,False,504.0
1164580784542226899,King Room Near AMC Ford City 14 CHI,LuxurybookingsFZE,"Dubai, United Arab Emirates",within an hour,False,,West Lawn,41.757544911476224,-87.74012881811252,Entire rental unit,Todo o espaço,2,1.0,1.0,1.0,$249.00,32,0,0,,False,249.0
1164583120178540988,King Room Near Museum of Illusions CHI,LuxurybookingsFZE,"Dubai, United Arab Emirates",within an hour,False,Neighborhood highlights,Loop,41.88640558637621,-87.6247991716037,Entire rental unit,Todo o espaço,2,1.0,1.0,1.0,$376.00,32,0,0,,False,376.0
1164586218078390143,King Room Near National Teachers Academy CHI,LuxurybookingsFZE,"Dubai, United Arab Emirates",within an hour,False,,Near South Side,41.85171,-87.62222,Entire rental unit,Todo o espaço,2,1.0,1.0,1.0,$519.00,32,0,0,,False,519.0
1164586922786092806,King Room Near National Teachers Academy CHI,LuxurybookingsFZE,"Dubai, United Arab Emirates",within an hour,False,,Near South Side,41.85389,-87.62297,Entire rental unit,Todo o espaço,2,1.0,1.0,1.0,$519.00,32,0,0,,False,519.0
1164588208614534380,King Room Near The Art Institute of CHI,LuxurybookingsFZE,"Dubai, United Arab Emirates",within an hour,False,,Loop,41.87937,-87.63624,Entire rental unit,Todo o espaço,2,1.0,1.0,1.0,$344.00,32,0,0,,False,344.0
1164589979616584713,King Room Near Roast A Rama CHI,LuxurybookingsFZE,"Dubai, United Arab Emirates",within an hour,False,,Near North Side,41.89248,-87.62655,Entire rental unit,Todo o espaço,2,1.0,1.0,1.0,$316.00,32,0,0,,False,316.0
1164599468743763004,King Room Near River Esplanade Park CHI,LuxurybookingsFZE,"Dubai, United Arab Emirates",within an hour,False,Neighborhood highlights,Loop,41.88585378259678,-87.62462303191519,Entire rental unit,Todo o espaço,2,,1.0,,,32,0,0,,False,
1164601258872092492,Executive King Room NearTobey Prinz Beach Park CHI,LuxurybookingsFZE,"Dubai, United Arab Emirates",within an hour,False,,Rogers Park,42.00136,-87.66064,Entire rental unit,Todo o espaço,2,1.0,1.0,1.0,$280.00,32,0,0,,False,280.0
1164604137572765247,Deluxe King Room Near The Goddard School CHI,LuxurybookingsFZE,"Dubai, United Arab Emirates",within an hour,False,,Near South Side,41.8520385904543,-87.62216326931566,Entire rental unit,Todo o espaço,2,1.0,1.0,1.0,$268.00,32,0,0,,False,268.0
1164606319944638942,King Room Near Shirley Ryan AbilityLab CHI,LuxurybookingsFZE,"Dubai, United Arab Emirates",within an hour,False,,Near North Side,41.89424189141304,-87.62328327124378,Entire rental unit,Todo o espaço,2,1.0,1.0,1.0,$368.00,32,0,0,,False,368.0
1164611134863024608,King Room Near Chinese Consulate General CHI,LuxurybookingsFZE,"Dubai, United Arab Emirates",within an hour,False,,Near North Side,41.89578678209883,-87.63161581920994,Entire rental unit,Todo o espaço,2,1.0,1.0,1.0,$304.00,32,0,0,,False,304.0
1164628010657251521,King Room Near NextWave STEM CHI,LuxurybookingsFZE,"Dubai, United Arab Emirates",within an hour,False,,Loop,41.88505,-87.62179,Entire rental unit,Todo o espaço,2,1.0,1.0,1.0,$605.00,32,0,0,,False,605.0
1164632686953325940,King Room Near Ema Restaurant CHI,LuxurybookingsFZE,"Dubai, United Arab Emirates",within an hour,False,,Near North Side,41.8916884267932,-87.62986207722604,Entire rental unit,Todo o espaço,2,1.0,1.0,1.0,$394.00,32,0,0,,False,394.0
1164640357196290467,King Room Near State Street Dental Specialist CHI,LuxurybookingsFZE,"Dubai, United Arab Emirates",within an hour,False,,Near North Side,41.89336839044333,-87.62948091754777,Entire rental unit,Todo o espaço,2,1.0,1.0,1.0,$310.00,32,0,0,,False,310.0
1164642720576009841,King Room Near Ballys Casino CHI,LuxurybookingsFZE,"Dubai, United Arab Emirates",within an hour,False,,Near North Side,41.89179,-87.6292,Entire rental unit,Todo o espaço,2,1.0,1.0,1.0,$472.00,32,0,0,,False,472.0
